index,psraid,sample,int_date,lang,usr,cregion,state,form,sex,q1,q3,eminuse,intmob,intfreq,home4nw,bbhome1,bbhome2,bbhome3a,bbhome3b,bbhome3c,bbhome3d,bbhome3e,device1a,smart1,q4,bbsmart1,bbsmart2,bbsmart3a,bbsmart3b,bbsmart3c,bbsmart3d,bbsmart3e,bbsmart3f,bbsmart4,cable1,cable2,cable3a,cable3b,cable3c,act19,act87a,act87b,act137,q5a,q5b,q5c,q5d,q5e,q5f,date1a,date2a,date3a,date3b,date4a,date4b,date4c,date4d,date4e,date4f,game1,game2a,game2b,game2c,game2d,game2e,game2f,game3a,game3b,game4,emplnw,emptype1,emptype2,emptype3,stud,job1a,job1b,job1c,job1d,job1e,job1f,job2,job3a,job3b,job3c,job3d,job3e,job3f,job3g,job3h,job4,smjob1,smjob2a,smjob2b,smjob2c,smjob2d,smjob2e,smjob3,smjob4a,smjob4b,smjob4c,smjob4d,smjob4e,snsjob1a,snsjob1b,snsjob1c,snsjob2a,snsjob2b,job5a,job5b,job5c,job5d,auto1a,auto1b,auto1c,auto1d,auto1e,auto2,auto3,age,marital,hh1,par,kidage1,kidage2,kidage3,educ2,edinst,disa,party,partyln,ideo,hisp,birth_hisp,race,inc,ql1a,qc1,zipcode,weight,standwt
1737,204267,2,62915,1,S,3,47,1,1,2,3,1,1,2,1,2, ,3,3,3,3,3, ,1, , , , , , , , , , ,1, , , , ,2,2, ,2,2,1,1, , , ,2,2,1,1,1,2,2,2,2,1,1,2,1,2,3,8,3,1,1,2,1,5,2,2,3,2,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,2,1,4,4,4,3,4,2,2,59,1,2,2, , , ,6, ,2,1, ,1,2, ,1,8, ,1,38134,1.29032258064516,0.4119660596378
1738,204269,2,62915,2,S,4,6,1,2,2,3,2,2, , , , ,2,1,1,1,1, ,1, ,2,1,1,1,1,2,8,1,1,2,2,2,1,1, , , , ,2,1,1, , , , ,2,8,2,2,2,1,2,2,1,2,2,2,8,8,8,8,1,1, ,99, , , ,3,4,4,4,4,4,4,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,99,1,2,1,1,1,0,3, ,2,2, ,4,1,3,1,3, ,2,93648,4.51612903225806,1.4418812087323
1739,204271,2,62915,1,S,4,6,1,1,3,3,1,1,3,1,2, ,3,1,2,1,1, ,1, , , , , , , , , , ,1, , , , ,1,2, ,2,2,1,1, , , ,2,2,2,1,2,1,1,1,1,1,1,1,3,1,1,3,1,1,2,2,1,3,1, ,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2, , , , , ,2,1,1,1,4,2,4,1,4,3,1,43,6,2,1,0,0,1,4, ,2,4,2,3,1,1,6,5, ,1,90255,3.7741935483871,1.20500072444057
1740,204273,2,62915,1,U,4,53,2,2,3,2,1,1,2,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , , ,2,2,1,2,2,1,1,2,1,2,2,2,1,1,2,1,1,8,2,3,1,2,2,4, , , ,3,1,1,1,1,2,1,2, , , , , , , , , ,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2, , , , , , , , , , ,2,63,1,2,2, , , ,6, ,2,2, ,4,2, ,1,7, ,1,98903,1.06451612903226,0.339871999201185
1741,204279,2,62915,1,S,4,53,1,1,1,2,1,1,1,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,2,1,1,2,1,1,1, ,1,1,2,1, , , ,2,2,2,2,1,1,2,2,1,2,1,2,3,1,2,1,2,1,2,1,1,4,2,2,3,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,7,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,3,4,4,4,4,3,2,50,1,4,2, , , ,4, ,1,2, ,4,2, ,1,6, ,2,98387,5.64516129032258,1.80235151091538
1742,204293,2,63015,1,S,1,34,2,1,2,2,1,1,1,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1, ,2,2, , , ,1,2,2,1,2,2,2,1,8,2,2,2,1,1,1,3,2,2,2,2,1,2,1,1,3,2,1,2,2,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,1,1,1,3,3,4,3,4,2,3,34,6,1,2, , , ,4,4,2,3,9,3,2, ,1,6, ,2,7828,7.16129032258065,2.28641163098979
1743,204298,2,63015,2,S,3,12,2,2,2,2,1,1,4,1,1,1,1,1,1,1,1, ,2,1,2,1,1,1, ,2,2,2,1,1, , , , ,1, ,2,1, , , ,2,2,2,2, ,2,2,1,1,2,1,1,2,2,2,1,8,2,8,3,1,1, ,1,1,1, ,3,1,1,1,1,5,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,4,1,54,1,6,2, , , ,6, ,2,2, ,3,1,3,1,6, ,1,33172,1.83870967741935,0.587051634983865
1744,204300,2,63015,1,S,3,13,1,2,2,2,1,1,2,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,2,1, ,2,1,1,1, , , ,2,2,1,2,2,2,2,2,1,1,2,2,3,8,2,8,2,1,2, ,1,1,2,2,3,1,1,8,2,1,8,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,1,1,2,1,3,4,4,4,4,4,1,33,6,1,1,1,0,0,4, ,2,3,2,3,2, ,1,3, ,2,30165,6.80645161290323,2.1731209645894
1745,204304,2,63015,1,R,2,18,2,2,2,2,2,2, , , , ,2,2,2,2,2, ,2,3,2,2,1,1, ,1,2,1,4,1, , , , , , , , , , , ,2,2,2, , ,1,2,1,1,2,1,1,1,2,2,8,2,8,8,8,1,1, ,4, , , ,3,4,4,4,4,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,72,1,2,2, , , ,3, ,2,3,2,4,2, ,1,99, ,1,46041,2.06451612903226,0.65914569542048
1746,204308,2,70215,1,R,1,36,2,1,3,4,1,1,2,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , , ,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,1,1,2,1,2,2,1,2,6,1, ,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,3,4,3,1,1,1,23,2,2,1,3,0,1,3, ,2,1, ,8,2, ,1,5, ,2,13669,3.58064516129032,1.1432058154949
1747,204309,2,63015,2,S,2,26,2,1,3,3,2,1,5,1,2, ,2,1,2,1,1, ,8,6, , , , , , , , , ,1, , , , ,2, ,2,2, , , ,2,2,2,2, ,2,2,2,2,2,2,2,1,2,2,1,8,3,8,2,2,2, ,1,2,1, ,3,4,3,3,4,4,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,8,1,2,3,4,4,1,8,2,50,1,3,1,0,0,1,2, ,2,8,2,4,1,3,8,3, ,2,49434,4.41935483870968,1.41098375425947
1748,204311,2,63015,1,S,1,42,1,1,2,4,2,2, , , , ,8,2,2,2,3, ,8,2,2,2,1,1, ,2,8,8,2,2,2,2,1,1, , , , ,2,2,2, , , , , ,2,2,1,1,1,1,1,1,2,3,2,3,2,8,2,1,1, ,4, , , ,3,4,1,1,1,3,8,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,56,4,1,2, , , ,2, ,2,1, ,8,2, ,1,1, ,2,17240,3.90322580645161,1.24619733040435
1749,204314,2,63015,1,U,1,34,2,1,2,2,1,1,2,1,2, ,9,3,3,3,3, ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , , ,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,3,1,3,3,2,2,2,2,1,1,2,1,3,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,4,1,1,1,2,2,1,3,2,2,2,2,2,1,1,2,2,2,1,1,2,1,4,4,4,4,4,1,3,61,1,4,2, , , ,8, ,2,3,2,3,2, ,1,9, ,1,8820,2.67741935483871,0.854829573748435
1750,204325,2,63015,1,U,3,40,1,2,1,2,1,2,1,1,2, ,2,2,2,2,2, ,1, , , , , , , , , , ,1, , , , ,1,1, ,2,2,1,1, , , ,2,2,2,2,1,2,2,2,2,1,1,2,3,2,2,8,2,2,1,1,3, , , ,3, , , , , , ,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2, , , , , , , , , , ,2,66,3,2,2, , , ,6, ,1,2, ,2,2, ,1,99, ,1,74134,1.19354838709677,0.381068605164965
1751,204327,2,63015,1,S,1,50,2,1,1,1,1,1,2,1,8, ,2,1,1,1,2, ,1, ,2,2,1,1,2,1,2,1,6,1, , , , ,1, ,1,1, , , ,1,2,1,2,1,1,2,1,1,2,2,1,1,1,1,3,2,2,3,2,1,2,1,1,2,2,5,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,4,4,4,4,4,1,3,22,6,5,2, , , ,6, ,2,2, ,4,2, ,1,8, ,1,5468,2.2258064516129,0.710641452875205
1752,204334,2,63015,1,S,2,39,2,1,1,2,1,2,5,1,2, ,2,1,1,2,2, ,1, , , , , , , , , , ,1, , , , ,2, ,1,2, , , ,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,3,3,1,3,3,2,2,2,1,1,1, ,3,2,2,3,2,3,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,4,4,4,4,4,2,2,64,1,2,2, , , ,6, ,2,2, ,3,2, ,1,7, ,1,44410,1.12903225806452,0.360470302183075
1753,204342,2,63015,1,S,3,48,1,1,1,1,1,1,3,1,2, ,1,8,1,1,1, ,1, , , , , , , , , , ,1, , , , ,2,2, ,2,2,2,1, , , ,2,2,1,1,1,1,2,2,1,2,2,3,1,3,2,8,3,1,1, ,3, , , ,3, , , , , , ,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,67,1,2,2, , , ,8, ,2,1, ,1,2, ,1,7, ,1,78148,1.16129032258065,0.37076945367402
1754,204344,2,63015,1,U,3,13,2,2,2,3,1,1,2,1,2, ,1,3,1,3,1, ,1, , , , , , , , , , ,1, , , , ,1, ,2,1, , , ,2,2,1,2,2,2,2,1,2,1,2,2,1,1,2,3,8,8,8,3,1,1,8,1,1,1, ,3,8,1,1,1,2,1,2, , , , , , , , , ,1,1,1,1,2,1,1,2,1,2,2,2, , , , , ,1,1,1,1,2,4,4,3,3,3,2,48,6,2,1,0,0,1,3, ,2,8,2,3,1,1,2,5, ,2,31419,4.96774193548387,1.58606932960553
1755,204353,2,63015,1,S,3,48,1,2,2,1,1,1,1,1,2, ,1,2,1,1,2, ,1, , , , , , , , , , ,1, , , , ,1,1, ,1,1,1,1, , , ,1,1,1,1,1,2,2,2,2,2,2,1,3,1,1,1,1,1,2, ,2,3,2,5,1,1,1,1,1,1,1,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,1,2,1,1,4,4,4,4,4,2,2,20,1,4,2, , , ,4,2,2,1, ,4,2, ,3,9, ,2,75040,7.16129032258065,2.28641163098979
1756,204354,2,70215,1,U,3,48,1,2,2,2,1,1,2,1,2, ,2,3,2,3,3, ,1, , , , , , , , , , ,1, , , , ,2,1, ,2,1,2,1, , , ,2,2,2,2,1,1,2,2,1,2,2,8,2,1,8,8,2,1,2, ,4, , , ,3,1,1,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2, , , , , , , , , , ,2,30,1,2,2, , , ,8, ,2,3,9,5,2, ,3,99, ,1,75037,4.58064516129032,1.46247951171419
1757,204368,2,63015,1,S,3,5,1,2,2,2,1,1,2,1,2, ,3,3,3,3,3, ,2,97, , , , , , , , , ,2,1,1,2,1,1,2, ,2,2,2,2, , , ,2, ,1,1,1,1,2,2,2,1,1,2,2,8,8,8,2,1,2,2,4, , , ,3,2,1,2,2,1,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,46,1,3,1,0,0,1,6, ,2,1, ,2,2, ,1,6, ,1,72019,2.2258064516129,0.710641452875205
1758,204369,2,63015,1,R,3,28,2,1,2,3,1,1,2,1,2, ,3,3,3,3,3, ,1, , , , , , , , , , ,1, , , , ,2, ,2,2, , , ,2,2,2,2,2,2,2,2,2,8,2,8,1,1,2,3,8,3,8,8,2,2,2,1,1,1, ,3,1,1,2,2,1,1,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , ,2,1,1,2,4,4,4,4,4,2,8,48,1,2,1,0,1,1,6, ,2,1, ,2,2, ,1,9, ,1,39305,1.64516129032258,0.525256726038195
1759,204372,2,63015,1,U,2,29,2,2,3,4,2,2, , , , ,1,1,2,1,1, ,2,1,1,1,1,1, ,2,2,2,9,1, , , , , , , , , , , ,2,2,2, , ,2,2,1,1,2,2,1,2,2,3,3,2,8,3,8,2,2, ,6, , , ,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,63,5,2,2, , , ,2, ,1,3,1,3,2, ,1,2, ,1,63143,3.64516129032258,1.16380411847679
1760,204375,2,63015,1,U,3,47,2,1,1,2,1,2,2,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1, ,2,1, , , ,2,2,2,2,2,2,2,1,1,2,2,1,2,2,8,1,8,8,8,8,2,2, ,1,6,1, ,3,1,1,1,1,8,1,1,1,1,1,1,2,2,2,2,4,2, , , , , , , , , , , , , , , , ,1,1,1,2,4,4,4,2,4,1,1,52,1,2,1,0,0,1,6, ,2,1, ,2,2, ,1,8, ,1,37076,2.12903225806452,0.679743998402371
1761,204378,2,63015,1,U,3,1,2,1,1,2,1,1,2,1,2, ,2,2,2,2,1, ,1, , , , , , , , , , ,1, , , , ,2, ,2,2, , , ,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,8,8,8,2,8,2, ,1,2,1, ,3,1,1,1,1,1,1,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,1,2,1,4,4,4,4,4,1,2,46,1,2,1,0,0,1,4, ,2,1, ,3,2, ,1,7, ,2,35633,4.64516129032258,1.48307781469608
1762,204385,2,63015,1,U,3,48,1,1,1,2,1,1,1,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1,1, ,1,1,1,1, , , ,1,1,1,1,1,2,2,1,2,2,2,1,3,3,1,3,3,1,2, ,4, , , ,3,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,5,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2, , , , , , , , , , ,1,41,6,3,2, , , ,4, ,1,2, ,4,2, ,1,6, ,2,75252,5.58064516129032,1.78175320793349
1763,204387,2,70215,1,U,2,17,1,1,1,1,1,1,1,1,2, ,1,1,2,1,1, ,1, , , , , , , , , , ,1, , , , ,1,1, ,1,1,1,1, , , ,2,2,1,1,2,2,1,2,2,1,2,3,3,8,2,2,1,2,2, ,1,5,1, ,1,1,1,1,1,1,1,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,1,2,2,2,1,1,2,4,2,4,1,3,1,2,28,6,3,2, , , ,8,3,2,2, ,5,2, ,1,6, ,1,60637,2.03225806451613,0.648846543929535
1764,204389,2,63015,1,R,2,20,2,1,2,3,1,1,2,1,2, ,3,3,3,3,3, ,1, , , , , , , , , , ,1, , , , ,1, ,2,2, , , ,1,2,2,2,2,1,1,1,2,1,8,2,1,1,2,2,3,2,3,2,1,8,2,1,6,1, ,3,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,4,2, , , , , , , , , , , , , , , , ,1,1,8,8,3,3,3,1,1,2,2,55,1,2,2, , , ,4, ,2,3,8,2,2, ,1,98, ,1,67530,1.87096774193548,0.59735078647481
1765,204391,2,63015,1,U,3,48,1,1,2,2,2,1,2,1,2, ,2,1,2,2,2, ,1, , , , , , , , , , ,1, , , , ,1,1, ,1,1,1,1, , , ,2,2,2,2,2,1,2,2,2,1,1,3,1,1,3,2,1,1,2,2,4, , , ,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , ,3,22,1,2,2, , , ,3, ,2,1, ,3,1,3,1,6, ,2,75039,4.2258064516129,1.3491888453138
1766,204399,2,63015,1,U,3,47,1,2,2,2,1,1,2,1,2, ,3,8,1,1,2, ,1, , , , , , , , , , ,1, , , , ,2,1, ,2,2,2,1, , , ,2,2,2,1,2,2,2,2,2,1,2,2,3,3,3,3,3,8,1, ,3, , , ,3, , , , , , ,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2, , , , , , , , , , ,2,71,1,2,2, , , ,6, ,2,2, ,3,2, ,1,99, ,1,37205,1.19354838709677,0.381068605164965
1767,204400,2,63015,1,S,2,17,1,2,2,8,1,1,2,1,2, ,2,1,2,3,3, ,1, , , , , , , , , , ,1, , , , ,1,1, ,1,2,2,1, , , ,2,2,2,2,1,2,2,2,2,1,2,3,1,2,3,2,3,1,1, ,7, , , , ,1,1,2,1,3,1,1,1,1,1,1,2,2,2,2,3,2, , , , , , , , , , , ,1,2,2,2,2, , , , , , , , , , ,3,24,6,6,2, , , ,6,3,2,1, ,2,2, ,1,8, ,1,60140,1.7741935483871,0.566453332001975
1768,204403,2,63015,1,S,1,42,2,2,1,1,2,2, , , , ,8,1,1,2,1, ,2,97,1,2,2,2, ,1,2,2, ,1, , , , , , , , , , , ,2,2,2, , ,2,2,2,1,1,2,2,1,2,8,8,8,8,8,8,2,2, ,4, , , ,3,4,4,4,4,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,83,5,1,2, , , ,4, ,1,3,8,8,2, ,1,99, ,1,17011,1.51612903225806,0.484060120074415
1769,204405,2,63015,1,R,3,1,2,2,1,3,1,1,2,1,2, ,2,1,1,1,1, ,1, , , , , , , , , , ,2,1,2,1,1,1, ,1,1, , , ,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,1,3,1,2,2,4, , , ,2,3,1,1,1,1,1,1,1,2,1,1,2,1,1,2,4,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,2,1, , , , , , , , , , ,1,34,1,2,1,0,2,1,4,4,2,3,2,3,2, ,1,3, ,2,35959,4.41935483870968,1.41098375425947
1770,204413,2,63015,1,S,2,39,2,2,1,1,1,2,4,1,2, ,3,3,3,3,3, ,1, , , , , , , , , , ,1, , , , ,2, ,1,2, , , ,2,2,2,2,2,2,2,2,2,1,8,8,8,2,8,8,8,8,8,8,8,1, ,3, , , ,3, , , , , , ,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2, , , , , , , , , , ,8,63,1,2,2, , , ,3, ,2,9,9,9,2, ,9,4, ,2,44023,4.0,1.27709478487718
1771,204414,2,63015,2,U,2,31,2,1,3,4,1,1,1,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , , ,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,3,3,1,3,2,1,1,1,4, , , ,2,2,1,3,1,2,2,1,1,1,1,2,1,2,2,2,5,2, , , , , , , , , , , ,1,2,1,1,1, , , , , , , , , , ,4,36,2,2,1,3,2,1,1,8,2,3,8,5,1,3,6,2, ,2,68503,4.87096774193548,1.5551718751327
1772,204420,2,63015,1,U,3,13,1,1,3,4,1,1,2,1,2, ,2,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,2,1, ,1,1,1,1, , , ,2,2,2,2,1,1,2,1,1,1,1,2,3,2,1,3,1,1,1,2,3, , , ,3, , , , , , ,2, , , , , , , , , ,1,1,2,2,2,1,4,2,2,2,1,2,2,2,2,2,2, , , , , , , , , , ,2,67,1,2,2, , , ,5, ,1,3,1,1,2, ,1,7, ,1,31419,2.2258064516129,0.710641452875205
1773,204421,2,71015,1,R,3,48,1,1,1,2,1,1,2,1,2, ,3,2,2,1,1, ,1, , , , , , , , , , ,2,1,2,1,1,1,2, ,2,2,1,1, , , ,2,2,2,2,2,2,2,2,2,2,1,3,2,3,3,3,3,1,2,2,1,5,2,1,3,1,1,1,1,4,1,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,1,1,2,4,4,4,4,4,1,3,45,1,3,1,2,2,0,6, ,2,1, ,1,1,3,6,6, ,1,79065,1.74193548387097,0.55615418051103
1774,204425,2,63015,1,U,3,22,2,2,3,4,1,1,1,2, , ,3,3,3,3,3, ,1, ,1,2,2,2,1,1,2,2,3,2,2,1,2,2,1, ,1,1, , , ,2,2,1,1,1,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8, ,1,1,1, ,3,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,6,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,1,3,34,4,1,1,0,0,1,4, ,2,3,8,4,2, ,2,4, ,2,70802,7.0,2.23491587353507
1775,204429,2,63015,1,R,2,17,2,1,1,3,1,2,3,1,2, ,3,3,3,3,3, ,2,1, , , , , , , , , ,1, , , , ,2, ,2,2, , , ,2,2,2,2, ,2,2,9,9,9,9,9,1,2,3,1,8,8,8,3,2,1, ,1,4,2,1,3,1,1,1,1,3,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,4,4,4,4,4,1,3,99,1,2,2, , , ,8, ,2,2, ,4,2, ,1,8, ,1,99999,1.12903225806452,0.360470302183075
1776,204438,2,63015,1,S,3,12,1,2,3,4,1,1,1,1,8, ,2,9,2,1,9, ,8,2,1,2,1,2, ,1,8,2,1,1, , , , ,1,1, ,1,2,2,1, , , ,1, ,1,2,1,1,2,1,1,1,1,2,1,8,2,8,1,1,1,2,4, , , ,3,9,4,4,9,2,4,1,2,8,8,1,2,2,1,9,7, , , , , , , , , , , , ,1,1,2,2,2, , , , , , , , , , ,1,24,6,3,1,0,1,0,2, ,1,3,9,2,2, ,1,98, ,1,32820,4.87096774193548,1.5551718751327
1777,204439,2,63015,1,R,2,26,1,1,1,2,1,1,1,1,2, ,1,1,1,2,2, ,1, , , , , , , , , , ,2,2,1,1,1,2,1, ,2,1,2,1, , , ,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,3,2,1,2, ,4, , , ,1,1,1,2,1,2,1,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2, , , , , , , , , , ,3,25,1,2,2, , , ,6,3,2,3,2,4,2, ,1,3, ,2,49855,1.54838709677419,0.49435927156536
1778,204449,2,70215,1,U,4,6,2,2,3,3,1,1,2,1,2, ,2,1,1,8,2, ,1, , , , , , , , , , ,2,1,2,1,1,1, ,1,1, , , ,2,1,1,2,2,2,2,2,2,2,8,2,1,1,2,2,8,2,8,8,1,1,2,1,3,1, ,3,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,4,4,4,2,3,2,2,33,1,2,1,0,2,0,5, ,2,4,9,8,2, ,1,4, ,1,95838,3.96774193548387,1.26679563338624
1779,204457,2,63015,1,S,4,6,2,2,2,3,1,1,2,1,2, ,3,3,3,3,2, ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , , ,1,2,1,2,2,1,2,1,1,2,2,2,2,1,2,3,2,2,2,8,1,2,2,4, , , ,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2, , , , , , , , , , , ,2,2,2,2,2, , , , , , , , , , ,2,22,6,2,2, , , ,5,2,2,2, ,4,1,1,6,4, ,1,90301,7.16129032258065,2.28641163098979
1780,204468,2,63015,1,R,4,4,1,2,1,3,1,1,1,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,2,1, ,2,2,1,1, , , ,2,2,2,2,2,2,1,2,2,1,1,2,8,3,2,3,2,1,2,2,3, , , ,3, , , , , , ,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,1,2,2, , , , , , , , , , ,2,67,1,2,2, , , ,4, ,2,1, ,2,2, ,1,9, ,1,85616,2.03225806451613,0.648846543929535
1781,204471,2,63015,1,S,2,18,2,1,2,2,1,1,2,1,2, ,1,1,1,1,1, ,2,2, , , , , , , , , ,1, , , , ,1, ,1,1, , , ,2,2,2,2, ,1,2,2,1,2,2,1,1,1,2,3,2,2,3,2,1,2,2,1,1,2,5,3,1,1,1,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,2,1,1,1,2,4,4,4,4,4,3,2,49,1,2,1,0,1,2,3, ,1,2, ,3,2, ,1,5, ,1,47172,3.61290322580645,1.15350496698584
1782,204473,2,63015,1,S,1,34,2,2,2,3,1,1,2,1,2, ,3,1,3,3,3, ,8,98, , , , , , , , , ,1, , , , ,2, ,1,2, , , ,2,2,2,2, ,1,1,1,1,2,1,1,1,2,8,2,8,2,8,2,1,2, ,2,2,1, ,3,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,5, , , , , , , , , , , , ,2,1,2,2,2,1,1,2,2,4,4,4,3,4,1,3,26,6,2,2, , , ,5, ,2,3,8,8,2, ,1,6, ,1,8054,5.58064516129032,1.78175320793349
1783,204482,2,63015,1,S,3,13,1,2,3,4,2,2, , , , ,3,1,3,8,1, ,2,4,2,2,1,1, ,2,2,2,2,1, , , , , , , , ,2,2,2, , , , , ,2,2,2,2,1,1,1,1,2,8,1,8,8,8,8,2,1, ,6, , , ,2,3,3,4,4,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,61,1,4,2, , , ,2,8,1,3,8,4,2, ,1,1, ,2,30016,3.96774193548387,1.26679563338624
1784,204494,2,63015,1,S,3,51,2,1,2,2,1,1,2,1,2, ,3,1,3,3,3, ,1, , , , , , , , , , ,1, , , , ,2, ,2,2, , , ,1,2,1,2,2,2,2,2,2,1,2,8,1,2,3,2,8,3,8,8,8,1, ,1,1,1, ,3,1,1,1,1,1,1,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,1,1,1,4,4,4,4,4,3,3,47,1,2,2, , , ,6, ,2,1, ,2,2, ,2,8, ,1,20136,1.51612903225806,0.484060120074415
1785,204499,2,63015,1,S,2,26,1,1,2,2,1,2,2,1,2, ,3,3,3,3,3, ,1, , , , , , , , , , ,1, , , , ,1,2, ,1,2,2,1, , , ,2,2,2,2,1,1,2,2,1,1,2,3,1,8,3,8,3,1,1, ,1,1,2,1,3,2,2,1,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,1,2,4,4,4,2,4,2,3,55,1,2,2, , , ,8, ,2,3,1,3,2, ,1,6, ,1,49501,1.0,0.319273696219295
1786,204505,2,63015,1,S,3,48,2,2,2,3,1,1,2,2, , ,1,1,1,2,2, ,1, ,2,1,1,2,1,2,2,1,1,1, , , , ,1, ,1,2, , , ,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,3,3,2,1,2,2,4, , , ,3,3,1,2,1,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,1,1,2, , , , , , , , , , ,2,53,1,2,2, , , ,5, ,1,1, ,1,2, ,1,6, ,1,78644,2.96774193548387,0.947521937166941
